datetime,max,min,avg
2016-06-28 11:30:00,0.3701886436927066,0.36809709877713426,0.3743332358917047
2016-06-28 12:00:00,0.3704374923834859,0.3682028662453672,0.374498101675118
2016-06-28 12:30:00,0.37068326886820635,0.3682843787678776,0.37464780034265044
2016-06-28 13:00:00,0.37094604489311994,0.36841811232106936,0.37483450844996613
2016-06-28 13:30:00,0.3712154978458685,0.36859187316173786,0.3750469202513321
2016-06-28 14:00:00,0.37149162772645183,0.36877265865881775,0.3752661513274875
2016-06-28 14:30:00,0.3717744345348701,0.36896046881230915,0.3754922016784321
2016-06-28 15:00:00,0.3720639182711233,0.369155303622212,0.37572507130416616
2016-06-28 15:30:00,0.37236007893521134,0.36935716308852634,0.3759647602046895
2016-06-28 16:00:00,0.3726425170789025,0.36956604721125214,0.3762027146965455
2016-06-28 16:30:00,0.3729146121288618,0.36978407664138163,0.3764415652622674
2016-06-28 17:00:00,0.3731763640850891,0.370001222466931,0.37667557326307044
2016-06-28 17:30:00,0.3734342245803082,0.37021748468790033,0.3769074439301681
2016-06-28 18:00:00,0.373670374819377,0.37043286330428954,0.3771297056725893
2016-06-28 18:30:00,0.37388727256714277,0.37064877208342684,0.3773441980257123
2016-06-28 19:00:00,0.37406341238119256,0.3708652110253122,0.3775419035521579
2016-06-28 19:30:00,0.3741899872708234,0.3710837706181897,0.37772003948911287
2016-06-28 20:00:00,0.3742680213047222,0.3712746292074823,0.3778619710040854
2016-06-28 20:30:00,0.37432209213136075,0.37140120556357564,0.3779570716124211
2016-06-28 21:00:00,0.37436366932002596,0.3714946467479169,0.37802797325873916
2016-06-28 21:30:00,0.3744017646751577,0.371573375916,0.37808899658343126
2016-06-28 22:00:00,0.374438016706654,0.37164918918896894,0.37814757848201286
2016-06-28 22:30:00,0.3744732446694641,0.3717171825614045,0.3782012563573833
2016-06-28 23:00:00,0.37450888225974854,0.37178610371864895,0.37825563688075403
2016-06-28 23:30:00,0.3745424717126605,0.3718571455268858,0.37831037205722434
2016-06-29 00:00:00,0.3745744226556742,0.3719284524164966,0.37836457187292916
2016-06-29 00:30:00,0.3746012532552562,0.37199445767862704,0.3784135910380858
2016-06-29 01:00:00,0.37462828866857545,0.37205648672014713,0.3784604208523621
2016-06-29 01:30:00,0.37465348075825927,0.37211586494792714,0.3785049609226104
2016-06-29 02:00:00,0.37468031135784124,0.3721717971178447,0.37854821616863504
2016-06-29 02:30:00,0.37470591307499956,0.3722248133926483,0.3785892876296173
2016-06-29 03:00:00,0.37473151479215794,0.3722721304179103,0.3786270979258275
2016-06-29 03:30:00,0.37475261060709647,0.37232421890790474,0.37866574913168943
2016-06-29 04:00:00,0.3747808749028393,0.3723763073978992,0.37870740615001103
2016-06-29 04:30:00,0.3748031996002014,0.3724387340614802,0.37875248823922314
2016-06-29 05:00:00,0.37482818687614805,0.3724814121626971,0.3787873864579232
2016-06-29 05:30:00,0.3748574752405773,0.3725304522168903,0.3788277285340769
2016-06-29 06:00:00,0.37494452107891585,0.37263330379000914,0.37892308033335087
